,title,description,web_url,price,rent,credit,category,business_type,images,city,district,token
10,سنگ فرز کرون .بزرک کس خاست میفروشم,"یک عدد سنگ فرز کرون دسته بلند 
یک ماه خریداری شده 
به کارم نمیاد میفروشم 
با کارتن .گارانتی . فاکتور 
قیمت ۲/۵۰۰",https://divar.ir/v/wYwPr877,2500000.0,,,industrial-machinery,personal,['https://s100.divarcdn.com/static/pictures/1676732273/wYwPr877.webp'],تهران,آذری,wYwPr877
11,مبلمان اداری میزکلاسیک اداری نیمست تک‌نفره خودرنگ,"مبلمان اداری لیــدیــنــگــ
کد محصول :میزامپراطور.مبل چنگی
#لیدینگ تولید کننده صفر تا ۱۰۰ تجهیزات اداری 
میز #صندلی#مبل #کتابخانه فایل و...
برای مشاوره و خرید با ما در تماس باشید 
#همه مدل طرح و رنگ به دلخواه شما قابل سفارش میباشد #
#کل محصولات برگه گارنتی دارند #
#کوچکترین نارضایتی مشتری =تعویض کار با مدل دلخواه دیگر #
#کیفیت تبلیغ ما است #
با مدیریت; محترمی",https://divar.ir/v/wYnBZf5z,32000000.0,,,offices,marketplace,"['https://s100.divarcdn.com/static/pictures/1676732267/wYnBZf5z.webp', 'https://s100.divarcdn.com/static/pictures/1676732267/wYnBZf5z.1.webp', 'https://s100.divarcdn.com/static/pictures/1676732267/wYnBZf5z.2.webp', 'https://s100.divarcdn.com/static/pictures/1676732267/wYnBZf5z.3.webp', 'https://s100.divarcdn.com/static/pictures/1676732267/wYnBZf5z.4.webp']",تهران,شهرک ولیعصر,wYnBZf5z
12,مبلمان کلاسیک اداری نیمست اداری آنتیک زیبا,"مبلمان اداری لیــدیــنــگــ
کد محصول :میزکوروش،مبل شل
#لیدینگ تولید کننده صفر تا ۱۰۰ تجهیزات اداری 
میز #صندلی#مبل #کتابخانه فایل و...
برای مشاوره و خرید با ما در تماس باشید 
#همه مدل طرح و رنگ به دلخواه شما قابل سفارش میباشد #
#کل محصولات برگه گارنتی دارند #
#کوچکترین نارضایتی مشتری =تعویض کار با مدل دلخواه دیگر #
#کیفیت تبلیغ ما است #
با مدیریت; محترمی",https://divar.ir/v/wYn5I1Jx,12900000.0,,,offices,marketplace,"['https://s100.divarcdn.com/static/pictures/1676732267/wYn5I1Jx.webp', 'https://s100.divarcdn.com/static/pictures/1676732267/wYn5I1Jx.1.webp', 'https://s100.divarcdn.com/static/pictures/1676732267/wYn5I1Jx.2.webp', 'https://s100.divarcdn.com/static/pictures/1676732267/wYn5I1Jx.3.webp', 'https://s100.divarcdn.com/static/pictures/1676732267/wYn5I1Jx.4.webp', 'https://s100.divarcdn.com/static/pictures/1676732267/wYn5I1Jx.5.webp']",تهران,شهرک ولیعصر,wYn5I1Jx
13,جت پرینتر,"خرید و فروش انواع جت پرینتر
تامین مواد مصرفی و قطعات
تعمیر و سرویس در محل",https://divar.ir/v/wYUVRyAa,,,,industrial-machinery,personal,"['https://s100.divarcdn.com/static/pictures/1676732267/wYUVRyAa.webp', 'https://s100.divarcdn.com/static/pictures/1676732267/wYUVRyAa.1.webp', 'https://s100.divarcdn.com/static/pictures/1676732267/wYUVRyAa.2.webp', 'https://s100.divarcdn.com/static/pictures/1676732267/wYUVRyAa.3.webp', 'https://s100.divarcdn.com/static/pictures/1676732267/wYUVRyAa.4.webp']",تهران,طرشت,wYUVRyAa
14,آبسردکن فمیلی اصل کره,فمیلی اصل کره آبسرد و جوش,https://divar.ir/v/wYwXbg5p,12800000.0,,,offices,personal,"['https://s100.divarcdn.com/static/pictures/1676732262/wYwXbg5p.webp', 'https://s100.divarcdn.com/static/pictures/1676732262/wYwXbg5p.1.webp', 'https://s100.divarcdn.com/static/pictures/1676732262/wYwXbg5p.2.webp']",تهران,اکباتان,wYwXbg5p
15,چای ممتاز ارگانیک لاهیجان,"فروش انواع چای قلم، نیم قلم و شکسته لاهیجان به قیمت عمده در بسته بندی وکیوم شده .
تمامی محصولات برداشت مزارع کاملا ارگانیک لاهیجان می باشد و توسط صافی لیزری جداسازی و بسته بندی شده است.
امکان ارسال به سراسر کشور و همکاری با واحد های پخش و عمده فروشی
امکان تبدیل بسته بندی محصولات به فرم صادراتی
سابقه 40 ساله در ارائه مشاوره فروش و صادرات چای به کشور های آسیای میانه و خاورمیانه
کافیست امتحان کنید تا طعم واقعی چای ایرانی را فراموش نکنید",https://divar.ir/v/wYn3vt9-,160000.0,,,batch,personal,"['https://s100.divarcdn.com/static/pictures/1676732256/wYn3vt9-.webp', 'https://s100.divarcdn.com/static/pictures/1676732256/wYn3vt9-.1.webp']",تهران,بازار,wYn3vt9-
16,دریل بتن کن ۳ کاره با گارانتی یکساله,"واردات مستقیم ابزار
پخش عمده و خرده

دریل بتن کن هیلتی چهارشیار
سه کیلویی سه کاره
چرخش،ضربه، ضربه و چرخش
چپ گرد و راست گرد
تنظیم سرعت چرخش
همراه کیف و قلم و مته
یکسال گارانتی شرکتی

✔ امکان خرید حضوری و غیر حضوری 
✔ پرداخت بعد از تحویل کالا
✔ پخش کلی و جزئی

نشانی : تهران ، میدان حسن آباد ، خیابان وحدت اسلامی ، روبه روی پارک شهر ، داخل بن بست معتمدی

مرکز پخش انواع دستگاه جوش ، ترانس جوش ، دریل ، فرز ، دریل شارژی ، مینی فرز ، مینی سنگ ، بتن کن ، چکش تخریب ، اتو لوله ، کمپرسور ، پمپ باد ، منگنه کوب ، میخکوب ، پیستوله ، صبا ، ادون ، باس ، رونیکس ، توسن ، آروا ، میلر ، هیلتی ، آنکور ، گام الکتریک ، ایران ترانس ، آهنگری ، سنگبری ، اره برقی ، بنزینی ، بکس بادی",https://divar.ir/v/wYwXLz9H,1600000.0,,,industrial-machinery,marketplace,"['https://s100.divarcdn.com/static/pictures/1676732231/wYwXLz9H.webp', 'https://s100.divarcdn.com/static/pictures/1676732231/wYwXLz9H.1.webp']",تهران,بازار,wYwXLz9H
17,لباس تاناکورا عمده,"بسم تعالی
سلام
وقت بخیر
عرضه لباس‌های تاناکورا
فقط فقط فقط عمده
زنانه مردانه بچگانه
زمستونی تابستانی
شال و روسری پرده چادر عروسک کیف کفش ملافه.....
بصورت مستقیم از مبدا بی واسطه
از یه میلیون تمام کارها تا بالا موجوده
کیفیت بالا درجه یک بدون تفکیک شدن 
برای دریافت لیست قیمت پیام بدید
خرید حضوری و غیر حضوری
خواهشا خرید از افرادی که آدرس حضوری ندارن خوداری کنید تا خدشه بر شعل ما ایجاد نشه 
ارسال به سراسر ایران با در خواست شما و شرایط ویژه داریم

باتشکر از  دیوار",https://divar.ir/v/wYO3bkVV,600000.0,,,batch,marketplace,['https://s100.divarcdn.com/static/pictures/1676732211/wYO3bkVV.webp'],تهران,تهرانپارس شرقی,wYO3bkVV
18,تاناکورا لباس عمده,"بسم الله الرحمان الرحیم
سلام
وقت بخیر
عرضه لباس‌های تاناکورا
فقط فقط فقط عمده
زنانه مردانه بچگانه
زمستونی تابستانی
شال و روسری پرده چادر عروسک کیف کفش ملافه.....
بصورت مستقیم از مبدا بی واسطه
از یه میلیون تمام کارها تا بالا موجوده
کیفیت بالا درجه یک بدون تفکیک شدن 
برای دریافت لیست قیمت پیام بدید
خرید حضوری و غیر حضوری
خواهشا خرید از افرادی که آدرس حضوری ندارن خوداری کنید تا خدشه بر شعل ما ایجاد نشه 
ارسال به سراسر ایران با در خواست شما و شرایط با درخواست شما 

باتشکر از وبسایت دیوار",https://divar.ir/v/wYRzjeGG,1000000.0,,,batch,marketplace,"['https://s100.divarcdn.com/static/pictures/1676732211/wYRzjeGG.webp', 'https://s100.divarcdn.com/static/pictures/1676732211/wYRzjeGG.1.webp', 'https://s100.divarcdn.com/static/pictures/1676732211/wYRzjeGG.2.webp', 'https://s100.divarcdn.com/static/pictures/1676732211/wYRzjeGG.3.webp', 'https://s100.divarcdn.com/static/pictures/1676732211/wYRzjeGG.4.webp', 'https://s100.divarcdn.com/static/pictures/1676732211/wYRzjeGG.5.webp', 'https://s100.divarcdn.com/static/pictures/1676732211/wYRzjeGG.6.webp']",تهران,تهرانپارس شرقی,wYRzjeGG
19,فروش کف کاذب دیتاسنتر,"کف کاذب دیتاسنتر برند لگراند فرانسه
35 متر مربع",https://divar.ir/v/wYqblJlo,95000000.0,,,building-equipment,personal,"['https://s100.divarcdn.com/static/pictures/1676732193/wYqblJlo.webp', 'https://s100.divarcdn.com/static/pictures/1676732193/wYqblJlo.1.webp']",تهران,جمهوری,wYqblJlo
20,با  متریال,۶۰۰ لیتری با سفارش شما هم لوله مسی و هم آلمینیومی موجوده,https://divar.ir/v/wYvvSC4w,2222222.0,,,shop-and-cash,personal,"['https://s100.divarcdn.com/static/pictures/1676732186/wYvvSC4w.webp', 'https://s100.divarcdn.com/static/pictures/1676732186/wYvvSC4w.1.webp', 'https://s100.divarcdn.com/static/pictures/1676732186/wYvvSC4w.2.webp', 'https://s100.divarcdn.com/static/pictures/1676732186/wYvvSC4w.3.webp', 'https://s100.divarcdn.com/static/pictures/1676732186/wYvvSC4w.4.webp', 'https://s100.divarcdn.com/static/pictures/1676732186/wYvvSC4w.5.webp']",تهران,خلیج فارس,wYvvSC4w
21,کابینت تمام چوب بلوط کانادایی,کابینت تمام چوب بلوط کانادایی تمام ستون ها منبط شده دربها تمام چوب بلوط کاندایی بدنه داخل ام دی اف روکش چوب بلوط و رنگ وایت واش تاج بیست سانتی تمام چوب بلوط صفحه رویه سنگ طبیعی آنتولینی ایتالیا تمام یراق بلوم اتریش دستگیره ها برونژ ایتالیا گاز پنج شعله زیگما ایتالیا شیر و میوه شور برند ترک ⚡️طول دکور سه متر و هفتاد سانتی متر ⚡️ابعاد جزیره ۲۱۰*۱۲۰⚡️,https://divar.ir/v/wYN3ykRI,180000000.0,,,building-equipment,personal,"['https://s100.divarcdn.com/static/pictures/1676732179/wYN3ykRI.webp', 'https://s100.divarcdn.com/static/pictures/1676732179/wYN3ykRI.1.webp', 'https://s100.divarcdn.com/static/pictures/1676732179/wYN3ykRI.2.webp', 'https://s100.divarcdn.com/static/pictures/1676732179/wYN3ykRI.3.webp', 'https://s100.divarcdn.com/static/pictures/1676732179/wYN3ykRI.4.webp', 'https://s100.divarcdn.com/static/pictures/1676732179/wYN3ykRI.5.webp']",تهران,پاسداران,wYN3ykRI
22,فروش دیزل ژنراتور ولوو 740 کوبله فابریک,"فروش دیزل ژنراتور ولوو TAD740
با توان ۲۵۰ کاوا
ژنراتور استمفورد اصلی 
کوبله فابریک
امپر خروجی۳۰۰ امپر بدون افت نوسان و فشار به دیزل 
دارای باک و شاستی 
برد دیجیتال فول",https://divar.ir/v/wYN7gV9l,650000000.0,,,industrial-machinery,personal,"['https://s100.divarcdn.com/static/pictures/1676732179/wYN7gV9l.webp', 'https://s100.divarcdn.com/static/pictures/1676732179/wYN7gV9l.1.webp', 'https://s100.divarcdn.com/static/pictures/1676732179/wYN7gV9l.2.webp', 'https://s100.divarcdn.com/static/pictures/1676732179/wYN7gV9l.3.webp']",تهران,نعمت‌آباد,wYN7gV9l
23,موتور برق گازی و بنزینی دوگانه سوز(۵۵۶۶موتوربرق),"موتور برق ۸ کیلوات گازسوز و بنزین سوز دوگانه هم باگاز شهر و هم با گاز کپسول بایسون
سیم پیچ مس خالص 
فروش حضوری و ارسال در محل شما
ادرس سه راه اندیشه جاده ملارد
کیفیت عالی پرچمدار
بیش از ۷۰ مدل موتور
شروع قیمت موتور برق ۲۵۰۰

ادرس
سه راه اندیشه جاده ملارد روبروی ورزشگاه ثمری پارس موتور

_________________پارس موتور____________

دارای موتوراب و کفکش و چاله‌کن و سمپاش و تیلر و علفزن و علف زن و ......",https://divar.ir/v/wY-eVaAt,39000000.0,,,industrial-machinery,marketplace,"['https://s100.divarcdn.com/static/pictures/1676732178/wY-eVaAt.webp', 'https://s100.divarcdn.com/static/pictures/1676732178/wY-eVaAt.1.webp', 'https://s100.divarcdn.com/static/pictures/1676732178/wY-eVaAt.2.webp', 'https://s100.divarcdn.com/static/pictures/1676732178/wY-eVaAt.3.webp', 'https://s100.divarcdn.com/static/pictures/1676732178/wY-eVaAt.4.webp', 'https://s100.divarcdn.com/static/pictures/1676732178/wY-eVaAt.5.webp', 'https://s100.divarcdn.com/static/pictures/1676732178/wY-eVaAt.6.webp', 'https://s100.divarcdn.com/static/pictures/1676732178/wY-eVaAt.7.webp', 'https://s100.divarcdn.com/static/pictures/1676732178/wY-eVaAt.8.webp', 'https://s100.divarcdn.com/static/pictures/1676732178/wY-eVaAt.9.webp']",تهران,چیتگر,wY-eVaAt
24,صندلی رستورانی ( پلانتر ),"صندلی رستورانی پلانتر
مورد استفاده در رستوران ها، کافی شاپ، کافه، سفره خانه و...

⭐امکان تغییر رنگ (از روی کالیته رنگ)
⭐امکان تغییر جنس رویه (چرم یا پارچه)
⭐امکان تغییر رنگ دسته (مشکی، کروم، طلایی)
⭐امکان ارسال برای شهرستان

برای اطلاعات بیشتر لطفا تماس بگیرید
برای مشاهده نمونه های بیشتر در چت دیوار پیام دهید

پاچو تولید کننده انواع میز و صندلی های اداری و رستورانی و گیمینگ",https://divar.ir/v/wYa_jFyG,1700000.0,,,cafe-and-restaurant,marketplace,"['https://s100.divarcdn.com/static/pictures/1676732296/wYa_jFyG.webp', 'https://s100.divarcdn.com/static/pictures/1676732296/wYa_jFyG.1.webp', 'https://s100.divarcdn.com/static/pictures/1676732296/wYa_jFyG.2.webp', 'https://s100.divarcdn.com/static/pictures/1676732296/wYa_jFyG.3.webp', 'https://s100.divarcdn.com/static/pictures/1676732296/wYa_jFyG.4.webp', 'https://s100.divarcdn.com/static/pictures/1676732296/wYa_jFyG.5.webp']",تهران,تهران‌ویلا,wYa_jFyG
25,مبل دوفره رستورانی ( ویکتوریا ),"مبل دونفره مورد استفاده در رستوران کافه کافه گیم کافی شاپ کافه رستوران و...

امکان تغییر رنگ و مدل
امکان سفارش در سایز های یک نفره دونفره و
سه نفره
امکان تغییر دوخت های سی ان سی
امکان خرید حضوری و غیر حضوری
امکان ارسال سفارشات به شهرستان

برای اطلاعات بیشتر لطفا تماس
پاچو تولید کننده انواع میز و صندلی های اداری و رستورانی و گیمینگ

⭐ برای خرید آسان و مطمئن تماس بگیرید",https://divar.ir/v/wYGbOBQO,2250000.0,,,cafe-and-restaurant,marketplace,"['https://s100.divarcdn.com/static/pictures/1676732155/wYGbOBQO.webp', 'https://s100.divarcdn.com/static/pictures/1676732155/wYGbOBQO.1.webp', 'https://s100.divarcdn.com/static/pictures/1676732155/wYGbOBQO.2.webp', 'https://s100.divarcdn.com/static/pictures/1676732155/wYGbOBQO.3.webp']",تهران,تهران‌ویلا,wYGbOBQO
26,صندلی کافه و کافی شاپ مدل ( لاله ),"صندلی لاله مورد استفاده در کافه، کافی شاپ، کافه رستوران، سفره خانه، تراس خانه ویلا، برای باغ یا باغچه و...

جنس پایه میز چدن میباشد 
جنس صفحه وکیوم میباشد 
صندلی ها الکترو استاتیک(کوره ای) میباشد 
صفحه میز 60x60 سانت 

⭐ قیمت میز 2.500
⭐قیمت صندلی 2.350

امکان تغییر رنگ کوسن و تشک 
( از روی ده ها کالیته ) 
امکان تغییر رنگ و مدل بافت های صندلی 
امکان مشاهده صندلی از نزدیک 
امکان تغییر رنگ و مدل میز 
امکان تغییر ابعاد میز 
امکان خرید حضوری و غیر حضوری 
امکان مشاهده مدل های بیشتر

خرید مستقیم از کارخانه 
خرید بی درد سر و با کیفیت 
تضمین کیفیتو قیمت

⭐برای اطلاعات بیشتر لطفا تماس بگیرید
پاچو تولید کننده انواع میز و صندلی های اداری و رستورانی و گیمینگ",https://divar.ir/v/wYrbEny8,2350000.0,,,cafe-and-restaurant,marketplace,"['https://s100.divarcdn.com/static/pictures/1676732155/wYrbEny8.webp', 'https://s100.divarcdn.com/static/pictures/1676732155/wYrbEny8.1.webp', 'https://s100.divarcdn.com/static/pictures/1676732155/wYrbEny8.2.webp', 'https://s100.divarcdn.com/static/pictures/1676732155/wYrbEny8.3.webp', 'https://s100.divarcdn.com/static/pictures/1676732155/wYrbEny8.4.webp', 'https://s100.divarcdn.com/static/pictures/1676732155/wYrbEny8.5.webp', 'https://s100.divarcdn.com/static/pictures/1676732155/wYrbEny8.6.webp', 'https://s100.divarcdn.com/static/pictures/1676732155/wYrbEny8.7.webp', 'https://s100.divarcdn.com/static/pictures/1676732155/wYrbEny8.8.webp', 'https://s100.divarcdn.com/static/pictures/1676732155/wYrbEny8.9.webp']",تهران,تهران‌ویلا,wYrbEny8
27,خریدار بالابر سنگبری بوتنیر لوازم برقی تخته بنای,خریدار بالابر سنگبری الوارم برقی تخته بنای همه نو لوازم ساختمانی,https://divar.ir/v/wYujCRcz,1000000.0,,,industrial-machinery,marketplace,"['https://s100.divarcdn.com/static/pictures/1676732145/wYujCRcz.webp', 'https://s100.divarcdn.com/static/pictures/1676732145/wYujCRcz.1.webp']",تهران,ونک,wYujCRcz
28,دکور آرایشگاه میز ناخن آینه گریم آینه کنسول پدیکور,"سلام

تولید و پخش تجهیزات آرایشگاهی 
تولید انواع دکور آرایشگاهی و آینه گریم در طرح و رنگبندی های مختلف و ابعاد دلخواه شما 

تولید انواع میز ناخن و و استند لاک 

انواع صندلی پدیکور و صندلی های اصلاح و کپ و میکاپ 
صندلی برقی و طرح برقی 
انواع  تخت فشیال 
با جدید ترین و شیک ترین  مدل ها

ارسال به تمام نقاط تهران و شهرستان ها .
خرید به صورت حضوری و غیر حضوری",https://divar.ir/v/wYqHbkSI,1200000.0,,,barbershop-and-beautysalon,marketplace,"['https://s100.divarcdn.com/static/pictures/1676732140/wYqHbkSI.webp', 'https://s100.divarcdn.com/static/pictures/1676732140/wYqHbkSI.1.webp', 'https://s100.divarcdn.com/static/pictures/1676732140/wYqHbkSI.2.webp', 'https://s100.divarcdn.com/static/pictures/1676732140/wYqHbkSI.3.webp', 'https://s100.divarcdn.com/static/pictures/1676732140/wYqHbkSI.4.webp', 'https://s100.divarcdn.com/static/pictures/1676732140/wYqHbkSI.5.webp']",تهران,نعمت‌آباد,wYqHbkSI
29,پدیکور میزناخن دکورآرایشگاهی آینه گریم ترولی صندلی,"سلام 
تولید و پخش تجهیزات آرایشگاهی صفر تاصد
صندلی پدیکور  میز ناخن دکور آرایشگاهی تخت فشیال صندلی کپ و اصلا و غیره 
پایه سشوار ترولی و کلیه لوازم آرایشگاهی 

خرید مستقیم از کارخانه بدون واسطه 

خرید به صورت حضوری و غیر حضوری

ارسال به تمام نقاط تهران و شهرستان ها",https://divar.ir/v/wYbP3psv,2800000.0,,,barbershop-and-beautysalon,marketplace,"['https://s100.divarcdn.com/static/pictures/1676732140/wYbP3psv.webp', 'https://s100.divarcdn.com/static/pictures/1676732140/wYbP3psv.1.webp', 'https://s100.divarcdn.com/static/pictures/1676732140/wYbP3psv.2.webp', 'https://s100.divarcdn.com/static/pictures/1676732140/wYbP3psv.3.webp', 'https://s100.divarcdn.com/static/pictures/1676732140/wYbP3psv.4.webp', 'https://s100.divarcdn.com/static/pictures/1676732140/wYbP3psv.5.webp', 'https://s100.divarcdn.com/static/pictures/1676732140/wYbP3psv.6.webp']",تهران,نعمت‌آباد,wYbP3psv
30,کابینت ممبران آماده سفید طلایی 101,"ما تولید کننده کابینت های آماده هستیم
سرویس ها کامل بوده 
با 5 سال ضمانت کامل 
مارا دنبال کنید 
برای دیدن نمونه کارهای دیگه پیام بدید داخل چت و یا در قسمت نمایش همه آگهی پایین آگهی ملاحظه کنید
مجموعه صنعتی تولیدی کابینت آماده شرق",https://divar.ir/v/QY8W4wIT,16500000.0,,,building-equipment,marketplace,"['https://s100.divarcdn.com/static/pictures/1676732123/QY8W4wIT.webp', 'https://s100.divarcdn.com/static/pictures/1676732123/QY8W4wIT.1.webp', 'https://s100.divarcdn.com/static/pictures/1676732123/QY8W4wIT.2.webp', 'https://s100.divarcdn.com/static/pictures/1676732123/QY8W4wIT.3.webp', 'https://s100.divarcdn.com/static/pictures/1676732123/QY8W4wIT.4.webp']",تهران,هفت حوض,QY8W4wIT
